time_s,uav_id,cluster_id,payload_plaintext,encrypted_bytes,tek_version
275.0,5,0,UAV5|CLU0|T275.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,32
275.0,6,0,UAV6|CLU0|T275.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,32
275.0,7,0,UAV7|CLU0|T275.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,32
275.0,8,1,UAV8|CLU1|T275.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,32
275.0,9,1,UAV9|CLU1|T275.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,32
275.0,10,1,UAV10|CLU1|T275.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,11,1,UAV11|CLU1|T275.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,12,1,UAV12|CLU1|T275.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,13,1,UAV13|CLU1|T275.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,14,1,UAV14|CLU1|T275.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,15,1,UAV15|CLU1|T275.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,16,2,UAV16|CLU2|T275.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,17,2,UAV17|CLU2|T275.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,18,2,UAV18|CLU2|T275.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,19,2,UAV19|CLU2|T275.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,20,2,UAV20|CLU2|T275.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,21,2,UAV21|CLU2|T275.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,22,2,UAV22|CLU2|T275.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,32
275.0,23,2,UAV23|CLU2|T275.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,32
305.0,0,0,UAV0|CLU0|T305.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,37
305.0,1,0,UAV1|CLU0|T305.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,37
305.0,2,0,UAV2|CLU0|T305.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,37
305.0,3,0,UAV3|CLU0|T305.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,37
305.0,4,0,UAV4|CLU0|T305.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,37
305.0,5,0,UAV5|CLU0|T305.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,37
305.0,6,0,UAV6|CLU0|T305.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,37
305.0,7,0,UAV7|CLU0|T305.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,37
305.0,8,1,UAV8|CLU1|T305.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,37
305.0,9,1,UAV9|CLU1|T305.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,37
305.0,10,1,UAV10|CLU1|T305.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,11,1,UAV11|CLU1|T305.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,12,1,UAV12|CLU1|T305.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,13,1,UAV13|CLU1|T305.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,14,1,UAV14|CLU1|T305.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,15,1,UAV15|CLU1|T305.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,16,2,UAV16|CLU2|T305.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,17,2,UAV17|CLU2|T305.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,18,2,UAV18|CLU2|T305.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,19,2,UAV19|CLU2|T305.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,20,2,UAV20|CLU2|T305.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,21,2,UAV21|CLU2|T305.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,22,2,UAV22|CLU2|T305.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,37
305.0,23,2,UAV23|CLU2|T305.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,37
335.0,0,0,UAV0|CLU0|T335.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,39
335.0,1,0,UAV1|CLU0|T335.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,39
335.0,2,0,UAV2|CLU0|T335.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,39
335.0,3,0,UAV3|CLU0|T335.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,39
335.0,4,0,UAV4|CLU0|T335.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,39
335.0,5,0,UAV5|CLU0|T335.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,39
335.0,6,0,UAV6|CLU0|T335.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,39
335.0,7,0,UAV7|CLU0|T335.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,39
335.0,8,1,UAV8|CLU1|T335.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,39
335.0,9,1,UAV9|CLU1|T335.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,39
335.0,10,1,UAV10|CLU1|T335.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,11,1,UAV11|CLU1|T335.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,12,1,UAV12|CLU1|T335.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,13,1,UAV13|CLU1|T335.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,14,1,UAV14|CLU1|T335.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,15,1,UAV15|CLU1|T335.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,16,2,UAV16|CLU2|T335.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,17,2,UAV17|CLU2|T335.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,18,2,UAV18|CLU2|T335.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,19,2,UAV19|CLU2|T335.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,20,2,UAV20|CLU2|T335.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,21,2,UAV21|CLU2|T335.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,22,2,UAV22|CLU2|T335.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,39
335.0,23,2,UAV23|CLU2|T335.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,39
365.0,0,0,UAV0|CLU0|T365.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,41
365.0,1,0,UAV1|CLU0|T365.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,41
365.0,2,0,UAV2|CLU0|T365.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,41
365.0,3,0,UAV3|CLU0|T365.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,41
365.0,4,0,UAV4|CLU0|T365.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,41
365.0,5,0,UAV5|CLU0|T365.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,41
365.0,6,0,UAV6|CLU0|T365.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,41
365.0,7,0,UAV7|CLU0|T365.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,41
365.0,8,1,UAV8|CLU1|T365.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,41
365.0,9,1,UAV9|CLU1|T365.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,41
365.0,10,1,UAV10|CLU1|T365.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,11,1,UAV11|CLU1|T365.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,12,1,UAV12|CLU1|T365.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,13,1,UAV13|CLU1|T365.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,14,1,UAV14|CLU1|T365.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,15,1,UAV15|CLU1|T365.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,16,2,UAV16|CLU2|T365.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,17,2,UAV17|CLU2|T365.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,18,2,UAV18|CLU2|T365.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,19,2,UAV19|CLU2|T365.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,20,2,UAV20|CLU2|T365.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,21,2,UAV21|CLU2|T365.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,22,2,UAV22|CLU2|T365.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,41
365.0,23,2,UAV23|CLU2|T365.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,41
395.0,0,0,UAV0|CLU0|T395.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,43
395.0,1,0,UAV1|CLU0|T395.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,43
395.0,2,0,UAV2|CLU0|T395.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,43
395.0,3,0,UAV3|CLU0|T395.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,43
395.0,4,0,UAV4|CLU0|T395.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,43
395.0,5,0,UAV5|CLU0|T395.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,43
395.0,6,0,UAV6|CLU0|T395.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,43
395.0,7,0,UAV7|CLU0|T395.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,43
395.0,8,1,UAV8|CLU1|T395.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,43
395.0,9,1,UAV9|CLU1|T395.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,43
395.0,10,1,UAV10|CLU1|T395.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,11,1,UAV11|CLU1|T395.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,12,1,UAV12|CLU1|T395.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,13,1,UAV13|CLU1|T395.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,14,1,UAV14|CLU1|T395.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,15,1,UAV15|CLU1|T395.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,16,2,UAV16|CLU2|T395.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,17,2,UAV17|CLU2|T395.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,18,2,UAV18|CLU2|T395.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,19,2,UAV19|CLU2|T395.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,20,2,UAV20|CLU2|T395.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,21,2,UAV21|CLU2|T395.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,22,2,UAV22|CLU2|T395.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,43
395.0,23,2,UAV23|CLU2|T395.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,43
425.0,0,0,UAV0|CLU0|T425.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,48
425.0,1,0,UAV1|CLU0|T425.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,48
425.0,2,0,UAV2|CLU0|T425.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,48
425.0,3,0,UAV3|CLU0|T425.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,48
425.0,4,0,UAV4|CLU0|T425.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,48
425.0,5,0,UAV5|CLU0|T425.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,48
425.0,6,0,UAV6|CLU0|T425.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,48
425.0,7,0,UAV7|CLU0|T425.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,48
425.0,8,1,UAV8|CLU1|T425.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,48
425.0,9,1,UAV9|CLU1|T425.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,48
425.0,10,1,UAV10|CLU1|T425.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,11,1,UAV11|CLU1|T425.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,12,1,UAV12|CLU1|T425.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,13,1,UAV13|CLU1|T425.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,14,1,UAV14|CLU1|T425.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,15,1,UAV15|CLU1|T425.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,16,2,UAV16|CLU2|T425.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,17,2,UAV17|CLU2|T425.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,18,2,UAV18|CLU2|T425.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,19,2,UAV19|CLU2|T425.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,20,2,UAV20|CLU2|T425.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,21,2,UAV21|CLU2|T425.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,22,2,UAV22|CLU2|T425.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,48
425.0,23,2,UAV23|CLU2|T425.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,48
455.0,0,0,UAV0|CLU0|T455.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,50
455.0,1,0,UAV1|CLU0|T455.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,50
455.0,2,0,UAV2|CLU0|T455.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,50
455.0,3,0,UAV3|CLU0|T455.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,50
455.0,4,0,UAV4|CLU0|T455.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,50
455.0,5,0,UAV5|CLU0|T455.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,50
455.0,6,0,UAV6|CLU0|T455.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,50
455.0,7,0,UAV7|CLU0|T455.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,50
455.0,8,1,UAV8|CLU1|T455.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,50
455.0,9,1,UAV9|CLU1|T455.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,50
455.0,10,1,UAV10|CLU1|T455.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,11,1,UAV11|CLU1|T455.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,12,1,UAV12|CLU1|T455.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,13,1,UAV13|CLU1|T455.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,14,1,UAV14|CLU1|T455.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,15,1,UAV15|CLU1|T455.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,16,2,UAV16|CLU2|T455.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,17,2,UAV17|CLU2|T455.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,18,2,UAV18|CLU2|T455.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,19,2,UAV19|CLU2|T455.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,20,2,UAV20|CLU2|T455.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,21,2,UAV21|CLU2|T455.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,22,2,UAV22|CLU2|T455.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,50
455.0,23,2,UAV23|CLU2|T455.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,50
485.0,0,0,UAV0|CLU0|T485.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,52
485.0,1,0,UAV1|CLU0|T485.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,52
485.0,2,0,UAV2|CLU0|T485.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,52
485.0,3,0,UAV3|CLU0|T485.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,52
485.0,4,0,UAV4|CLU0|T485.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,52
485.0,5,0,UAV5|CLU0|T485.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,52
485.0,6,0,UAV6|CLU0|T485.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,52
485.0,7,0,UAV7|CLU0|T485.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,52
485.0,8,1,UAV8|CLU1|T485.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,52
485.0,9,1,UAV9|CLU1|T485.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,52
485.0,10,1,UAV10|CLU1|T485.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,11,1,UAV11|CLU1|T485.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,12,1,UAV12|CLU1|T485.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,13,1,UAV13|CLU1|T485.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,14,1,UAV14|CLU1|T485.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,15,1,UAV15|CLU1|T485.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,16,2,UAV16|CLU2|T485.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,17,2,UAV17|CLU2|T485.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,18,2,UAV18|CLU2|T485.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,19,2,UAV19|CLU2|T485.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,20,2,UAV20|CLU2|T485.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,21,2,UAV21|CLU2|T485.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,22,2,UAV22|CLU2|T485.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,52
485.0,23,2,UAV23|CLU2|T485.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,52
515.0,0,0,UAV0|CLU0|T515.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,57
515.0,1,0,UAV1|CLU0|T515.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,57
515.0,2,0,UAV2|CLU0|T515.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,57
515.0,3,0,UAV3|CLU0|T515.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,57
515.0,4,0,UAV4|CLU0|T515.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,57
515.0,5,0,UAV5|CLU0|T515.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,57
515.0,6,0,UAV6|CLU0|T515.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,57
515.0,7,0,UAV7|CLU0|T515.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,57
515.0,8,1,UAV8|CLU1|T515.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,57
515.0,9,1,UAV9|CLU1|T515.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,57
515.0,10,1,UAV10|CLU1|T515.0|ALT130.0|SPD17.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,11,1,UAV11|CLU1|T515.0|ALT135.0|SPD17.5|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,12,1,UAV12|CLU1|T515.0|ALT140.0|SPD18.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,13,1,UAV13|CLU1|T515.0|ALT145.0|SPD18.5|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,14,1,UAV14|CLU1|T515.0|ALT150.0|SPD19.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,15,1,UAV15|CLU1|T515.0|ALT155.0|SPD19.5|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,16,2,UAV16|CLU2|T515.0|ALT160.0|SPD20.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,17,2,UAV17|CLU2|T515.0|ALT165.0|SPD20.5|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,18,2,UAV18|CLU2|T515.0|ALT170.0|SPD21.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,19,2,UAV19|CLU2|T515.0|ALT175.0|SPD21.5|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,20,2,UAV20|CLU2|T515.0|ALT180.0|SPD22.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,21,2,UAV21|CLU2|T515.0|ALT185.0|SPD22.5|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,22,2,UAV22|CLU2|T515.0|ALT190.0|SPD23.0|STATUS:OK|CRT-GCRT-SECURED,105,57
515.0,23,2,UAV23|CLU2|T515.0|ALT195.0|SPD23.5|STATUS:OK|CRT-GCRT-SECURED,105,57
545.0,0,0,UAV0|CLU0|T545.0|ALT80.0|SPD12.0|STATUS:OK|CRT-GCRT-SECURED,103,59
545.0,1,0,UAV1|CLU0|T545.0|ALT85.0|SPD12.5|STATUS:OK|CRT-GCRT-SECURED,103,59
545.0,2,0,UAV2|CLU0|T545.0|ALT90.0|SPD13.0|STATUS:OK|CRT-GCRT-SECURED,103,59
545.0,3,0,UAV3|CLU0|T545.0|ALT95.0|SPD13.5|STATUS:OK|CRT-GCRT-SECURED,103,59
545.0,4,0,UAV4|CLU0|T545.0|ALT100.0|SPD14.0|STATUS:OK|CRT-GCRT-SECURED,104,59
545.0,5,0,UAV5|CLU0|T545.0|ALT105.0|SPD14.5|STATUS:OK|CRT-GCRT-SECURED,104,59
545.0,6,0,UAV6|CLU0|T545.0|ALT110.0|SPD15.0|STATUS:OK|CRT-GCRT-SECURED,104,59
545.0,7,0,UAV7|CLU0|T545.0|ALT115.0|SPD15.5|STATUS:OK|CRT-GCRT-SECURED,104,59
545.0,8,1,UAV8|CLU1|T545.0|ALT120.0|SPD16.0|STATUS:OK|CRT-GCRT-SECURED,104,59
545.0,9,1,UAV9|CLU1|T545.0|ALT125.0|SPD16.5|STATUS:OK|CRT-GCRT-SECURED,104,59
